idempl,CF,az_ragione_soc,data_inizio,data_fine,professione,qualifica,qualifica_codice,rl_ateco,rl_ateco_macro,rl_ateco_settore,saldo,sede_op_ateco,sede_op_comune,sede_op_indirizzo,sede_op_provincia,SLL_nome,tipo_contratto
983,CF_01221630328,HELLENIC INTERNATIONAL SRL,2015-08-15,2015-12-15,PROFESSIONI TECNICHE,TECNICI WEB,3.1.2.3.0.0,ATTIVITÀ DELLE AGENZIE DI VIAGGIO,SERVIZI,"NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE",-1,79.11.00,TRIESTE,VIA DONOTA 3,TRIESTE,TRIESTE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
983,CF_05947110960,VEICOLI ORIGINALI LEGGERI PRIVI DI EMISSIONI SPA,2014-11-01,2015-12-11,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI SOFTWARE,2.1.1.4.1.0,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.19.09,TRIESTE,PIAZZA DELLA BORSA 10,TRIESTE,TRIESTE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
1699,CF_80013890324,UNIVERSITA' DEGLI STUDI DI TRIESTE,2013-04-01,2015-03-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ASSEGNISTA DI RICERCA NELLE SCIENZE MEDICHE,2.6.2.2.3.1,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,85.42.00,TRIESTE,SEDI VARIE A TRIESTE,TRIESTE,TRIESTE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3056,CF_80013890324,UNIVERSITA' DEGLI STUDI DI TRIESTE,2014-06-01,2015-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ASSEGNISTA DI RICERCA NELLE SCIENZE CHIMICHE E FARMACEUTICHE,2.6.2.1.3.1,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,85.42.00,TRIESTE,SEDI VARIE A TRIESTE,TRIESTE,TRIESTE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
2214,CF_97220210583,INAF ISTITUTO DI RADIOASTRONOMIA,2013-11-01,2015-10-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ASSEGNISTA DI RICERCA NELLE SCIENZE FISICHE,2.6.2.1.2.1,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.19.09,TRIESTE,VIA G.B. TIEPOLO N. 11,TRIESTE,TRIESTE,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
2491,CF_01149940320,FONDAZIONE ITALIANA FEGATO,2014-09-01,2015-08-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RICERCATORI E TECNICI LAUREATI NELLE SCIENZE BIOLOGICHE,2.6.2.2.1.0,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.19.09,TRIESTE,"SS 14 KM 163,5 AREA SCIENCE",TRIESTE,TRIESTE,CONTRATTI DI BORSA LAVORO E ALTRE WORK EXPERIENCES
1164,CF_00373660315,SCHMUCKER SRL,2015-01-12,2015-10-12,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,FABBRICAZIONE DI ALTRO MATERIALE MECCANICO E DI ALTRE MACCHINE DI IMPIEGO GENERALE NCA,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,28.29.99,ROMANS D'ISONZO,VIA RIVA ROSSA 12,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
555,CF_00551060312,INTEGRATED AUTOMATION SYSTEM SRL,2015-03-03,2015-03-09,PROFESSIONI TECNICHE,TECNICI MECCANICI,3.1.3.1.0.0,RIPRODUZIONE DI SUPPORTI REGISTRATI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,18.20.00,ROMANS D'ISONZO,VIA LATINA 124,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
555,CF_00551060312,INTEGRATED AUTOMATION SYSTEM SRL,2015-03-03,2015-03-09,PROFESSIONI TECNICHE,TECNICI MECCANICI,3.1.3.1.0.0,RIPRODUZIONE DI SUPPORTI REGISTRATI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,18.20.00,ROMANS D'ISONZO,VIA LATINA 124,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
284,CF_00118410323,INSIEL,2014-12-09,2015-01-15,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTA PROGRAMMATORE,2.1.1.4.1.3,PRODUZIONE DI SOFTWARE NON CONNESSO ALL'EDIZIONE,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,-1,72.10.0,GORIZIA,VIA NIZZA 6,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
211,CF_00126770312,ISTITUTO DI SOCIOLOGIA INTERNAZION.,1991-05-01,2015-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RICERCATORI E TECNICI LAUREATI NELLE SCIENZE MATEMATICHE E DELL’INFORMAZIONE,2.6.2.1.1.0,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE SOCIALI E UMANISTICHE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.20.00,GORIZIA,VIA MAZZINI 13,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
1052,CF_00142320316,SO.TE.CO. SOCIETA' TESSUTI COAGULATI SRL,2014-03-05,2015-07-24,PROFESSIONI TECNICHE,TECNICO DI RICERCA OPERATIVA,3.1.1.3.0.2,FABBRICAZIONE DI ALTRI ARTICOLI TESSILI TECNICI ED INDUSTRIALI,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,13.96.20,GORIZIA,VIA SAN MICHELE                353,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
1052,CF_00179220314,SOLUZIONI AMBIENTALI ISONTINE-S.A.I. SRL-IN LIQUIDAZIONE,2014-07-25,2015-07-24,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RESPONSABILE LABORATORIO CHIMICO,2.1.1.2.1.18,ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE NCA,SERVIZI,"NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE",-1,37.00.00,GORIZIA,VIA SAN MICHELE 351,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
880,CF_00411100316,COOP INFOTER SCARL,2011-02-01,2015-05-20,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",CONSULENTE AZIENDALE,2.5.1.3.1.3,ALTRE ATTIVITÀ DEI SERVIZI CONNESSI ALLE TECNOLOGIE DELL'INFORMATICA NCA,SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,-1,74.20.A,GORIZIA,VIA PAOLO DIACONO 40,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
191,CF_00415250315,EDILFOGNATURE SRL IN FALLIMENTO,1996-03-01,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE EDILE,2.2.1.6.1.4,"COSTRUZIONE DI STRADE, AUTOSTRADE E PISTE AEROPORTUALI",INDUSTRIA,COSTRUZIONI,-1,42.11.00,GORIZIA,"VIA PALMANOVA,35",GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
880,CF_01026760312,AUDITER SRL,2015-10-12,2015-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SOFTWARE,2.1.1.4.1.11,SERVIZI DI PROGETTAZIONE DI INGEGNERIA INTEGRATA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,71.12.20,GORIZIA,VIA P. DIACONO 40,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3563,CF_01034950319,EVECTORS SOFTWARE SNC,2015-08-10,2015-08-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.01.00,GORIZIA,VIA BELLINI 20,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01034950319,EVECTORS SOFTWARE SNC,2015-08-10,2015-08-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.01.00,GORIZIA,VIA BELLINI 20,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01034950319,EVECTORS SOFTWARE SNC,2015-08-10,2015-08-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.01.00,GORIZIA,VIA BELLINI 20,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3358,CF_01081580316,IPERMEDIASTUDIO S.R.L.,2014-02-05,2015-03-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA SITI WEB (INTERNET),2.1.1.4.3.2,"ATTIVITÀ DI PRODUZIONE CINEMATOGRAFICA, DI VIDEO E DI PROGRAMMI TELEVISIVI",SERVIZI,SERVIZI DI INFORMAZIONE E COMUNICAZIONE,-1,59.11.00,GORIZIA,VIA TERZA ARMATA               137,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3480,CF_01137950315,STUDIO CAPPELLA S.R.L.,2015-04-16,2015-10-29,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERI IDRAULICI,2.2.1.6.2.0,SERVIZI DI PROGETTAZIONE DI INGEGNERIA INTEGRATA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,71.12.20,GORIZIA,VIA CARLO DE MORELLI 41,GORIZIA,GORIZIA,TIROCINIO
2452,CF_01147620312,TERMOVOLTAICA S.R.L.,2014-03-03,2015-02-02,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RICERCATORI E TECNICI LAUREATI NELLE SCIENZE INGEGNERISTICHE INDUSTRIALI E DELL’INFORMAZIONE,2.6.2.3.2.0,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.19.09,GORIZIA,TECHNOAREA GORIZIA AUTOPORTO PAD. A,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3563,CF_01163460312,B42 SRLS,2015-09-01,2015-09-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-09-01,2015-09-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-09-01,2015-09-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-10-01,2015-10-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-10-01,2015-10-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-10-01,2015-10-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-11-01,2015-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-11-01,2015-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-11-01,2015-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-12-01,2015-12-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-12-01,2015-12-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
3563,CF_01163460312,B42 SRLS,2015-12-01,2015-12-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",WEB DESIGNER,2.1.1.4.3.4,-,"NAN","NAN",-1,62.02.00,GORIZIA,VIA IX AGOSTO 1,GORIZIA,GORIZIA,LAVORO OCCASIONALE
2786,CF_01166360311,TRENOLAB SRLS,2015-07-28,2015-11-27,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE CIVILE,2.2.1.6.1.2,SERVIZI DI PROGETTAZIONE DI INGEGNERIA INTEGRATA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,71.12.20,GORIZIA,VIA MANIACCO N. 7/A,GORIZIA,GORIZIA,TIROCINIO
3340,CF_01166360311,TRENOLAB SRLS,2015-07-16,2015-09-16,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE DEL SOFTWARE,2.1.1.4.1.9,SERVIZI DI PROGETTAZIONE DI INGEGNERIA INTEGRATA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,71.12.20,GORIZIA,VIA MANIACCO N. 7/A,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
3340,CF_01166360311,TRENOLAB SRLS,2015-07-16,2015-09-16,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE DEL SOFTWARE,2.1.1.4.1.9,SERVIZI DI PROGETTAZIONE DI INGEGNERIA INTEGRATA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,71.12.20,GORIZIA,VIA MANIACCO N. 7/A,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
423,CF_01212700320,ASSE S.R.L.,2014-03-03,2015-01-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",INGEGNERE MECCANICO,2.2.1.1.1.1,"FABBRICAZIONE DI AEROMOBILI, DI VEICOLI SPAZIALI E DEI RELATIVI DISPOSITIVI NCA",INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,30.30.09,GORIZIA,VIA GREGORCIC 43,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
851,CF_03160331207,MEDISHARE S.R.L.,2013-10-01,2015-03-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA DI SISTEMI INFORMATICI,2.1.1.4.2.5,COMMERCIO ALL'INGROSSO DI ARTICOLI MEDICALI ED ORTOPEDICI,SERVIZI,COMMERCIO ALL'INGROSSO E AL DETTAGLIO; RIPARAZIONE DI AUTOVEICOLI E MOTOCICLI,-1,46.46.30,GORIZIA,AUTOPORTO DI GORIZIA PADIGLIONE A,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
711,CF_03849900240,DEA HT SRL - UNIPERSONALE,2013-11-04,2015-09-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,FABBRICAZIONE DI SCHEDE ELETTRONICHE ASSEMBLATE,INDUSTRIA,ATTIVITÀ MANIFATTURIERE,-1,26.12.00,GORIZIA,VIA TERZA ARMATA 187,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
257,CF_80001720319,COLLEGIO PERITI INDUSTRIALI,2012-04-01,2015-02-12,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTA DI SISTEMI INFORMATIVI,2.1.1.4.2.3,"ATTIVITÀ DI ORGANIZZAZIONE DI DATORI DI LAVORO, FEDERAZIONI DI INDUSTRIA, COMMERCIO, ARTIGIANATO E SERVIZI, ASSOCIAZIONI, UNIONI, FEDERAZIONI FRA ISTITUZIONI",SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.11.00,GORIZIA,VIA IX AGOSTO 9,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3537,CF_80001720319,COLLEGIO PERITI INDUSTRIALI,2015-02-20,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTA DI SISTEMI INFORMATIVI,2.1.1.4.2.3,"ATTIVITÀ DI ORGANIZZAZIONE DI DATORI DI LAVORO, FEDERAZIONI DI INDUSTRIA, COMMERCIO, ARTIGIANATO E SERVIZI, ASSOCIAZIONI, UNIONI, FEDERAZIONI FRA ISTITUZIONI",SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.11.00,GORIZIA,VIA IX AGOSTO 9,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
3119,CF_80003870310,CONFAGRICOLTURA,2014-12-16,2015-01-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",SVILUPPATORE SOFTWARE,2.1.1.4.1.17,"ATTIVITÀ DI ORGANIZZAZIONE DI DATORI DI LAVORO, FEDERAZIONI DI INDUSTRIA, COMMERCIO, ARTIGIANATO E SERVIZI, ASSOCIAZIONI, UNIONI, FEDERAZIONI FRA ISTITUZIONI",SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.11.00,GORIZIA,VIA VITTORIO VENETO 19,GORIZIA,GORIZIA,TIROCINIO
1265,CF_91003370318,C.E.T.A. - CENTRO DI ECOLOGIA TEORICA ED APPLICATA,2012-05-02,2015-03-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",TECNICO LAUREATO NELLE SCIENZE CHIMICHE E FARMACEUTICHE,2.6.2.1.3.3,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE BIOTECNOLOGIE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.11.00,GORIZIA,VIA LICINIO 4,GORIZIA,GORIZIA,LAVORO A TEMPO DETERMINATO
871,CF_91003370318,C.E.T.A. - CENTRO DI ECOLOGIA TEORICA ED APPLICATA,2007-05-14,2015-05-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",RICERCATORI E TECNICI LAUREATI NELLE SCIENZE MATEMATICHE E DELL’INFORMAZIONE,2.6.2.1.1.0,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE BIOTECNOLOGIE,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.11.00,GORIZIA,VIA LICINIO 44,GORIZIA,GORIZIA,LAVORO A TEMPO INDETERMINATO
97,CF_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,2015-01-21,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI BASI DATI,2.1.1.5.2.0,ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.20.00,GORIZIA,VIA CANOVA 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
97,CF_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,2015-01-21,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI BASI DATI,2.1.1.5.2.0,ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.20.00,GORIZIA,VIA CANOVA 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
236,CF_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,2015-01-21,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI BASI DATI,2.1.1.5.2.0,ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.20.00,GORIZIA,VIA CANOVA 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
236,CF_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,2015-01-21,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI BASI DATI,2.1.1.5.2.0,ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.20.00,GORIZIA,VIA CANOVA 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
236,CF_91015350316,SINDACATO PENSIONATI ITALIANI - DISTRETTO DI GORIZIA CGIL,2015-01-21,2015-12-31,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",ANALISTI E PROGETTISTI DI BASI DATI,2.1.1.5.2.0,ATTIVITÀ DEI SINDACATI DI LAVORATORI DIPENDENTI,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.20.00,GORIZIA,VIA CANOVA 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
497,CF_91029420311,BETLEM ONLUS,2014-10-20,2015-06-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",PROGETTISTA SITI WEB (INTERNET),2.1.1.4.3.2,ATTIVITÀ DI ORGANIZZAZIONI PER LA FILANTROPIA,SERVIZI,ALTRE ATTIVITÀ DI SERVIZI,-1,94.99.50,GORIZIA,VIA VENIERO 1,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
1008,CF_97231970589,CONSIGLIO PER LA RICERCA IN AGRICOLTURA E L'ANALISI DELL'ECONOMIA AGRARIA,2014-05-02,2015-11-30,"PROFESSIONI INTELLETTUALI, SCIENTIFICHE E DI ELEVATA SPECIALIZZAZIONE",CHIMICO ORGANICO,2.1.1.2.1.15,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE ALTRE SCIENZE NATURALI E DELL'INGEGNERIA,SERVIZI,"ATTIVITÀ PROFESSIONALI, SCIENTIFICHE E TECNICHE",-1,72.19.09,GORIZIA,VIA TRIESTE N.23,GORIZIA,GORIZIA,LAVORO A PROGETTO / COLLABORAZIONE COORDINATA E CONTINUATIVA
